frame,decision,sim_step,frame_ms
2385,0.022263,0.000582,0.023057
2386,0.018919,0.000485,0.019613
2387,0.018859,0.000493,0.019558
2388,0.018663,0.000487,0.019356
2389,0.018755,0.000492,0.019454
2390,0.0187,0.00054,0.019451
2391,0.019047,0.000495,0.019784
2392,0.019457,0.000514,0.020178
2393,0.051749,0.001094,0.053478
2394,0.03219,0.000845,0.033404
2395,0.019189,0.000496,0.019889
2396,0.018996,0.000494,0.019691
2397,0.0186,0.000494,0.019297
2398,0.019048,0.000496,0.019746
2399,0.018844,0.000492,0.01954
2400,0.018725,0.00049,0.019416
2401,0.018686,0.000494,0.019382
2402,0.022304,0.000491,0.023003
2403,0.018987,0.000495,0.019685
2404,0.018912,0.000484,0.019596
2405,0.018619,0.000477,0.019297
2406,0.018714,0.000656,0.019609
2407,0.018766,0.000517,0.019556
2408,0.021187,0.000595,0.022012
2409,0.019314,0.000636,0.020201
2410,0.019239,0.000564,0.020001
2411,0.019171,0.000505,0.019878
2412,0.019067,0.000503,0.019774
2413,0.018826,0.000503,0.019532
2414,0.020252,0.000501,0.020956
2415,0.019778,0.000509,0.020491
2416,0.019893,0.000504,0.020631
2417,0.019693,0.000503,0.020398
2418,0.019539,0.000505,0.020248
2419,0.019548,0.000505,0.020256
2420,0.019487,0.000497,0.020185
2421,0.019616,0.000495,0.020314
2422,0.019387,0.000578,0.020178
2423,0.019701,0.000576,0.02054
2424,0.019447,0.000561,0.02021
2425,0.020731,0.001129,0.022139
2426,0.019472,0.000498,0.020175
2427,0.019544,0.0005,0.020252
2428,0.019591,0.0005,0.020292
2429,0.019485,0.000499,0.020187
2430,0.019393,0.0005,0.020094
2431,0.019594,0.000498,0.020294
2432,0.019519,0.000491,0.020213
2433,0.021926,0.001026,0.023192
2434,0.021277,0.000551,0.022069
2435,0.020956,0.000527,0.021703
2436,0.045063,0.001046,0.046793
2437,0.039238,0.000886,0.040555
2438,0.027417,0.000686,0.028419
2439,0.021108,0.000528,0.0219
2440,0.020833,0.000507,0.021544
2441,0.020872,0.000507,0.021584
2442,0.020753,0.0005,0.021458
2443,0.020788,0.000505,0.021496
2444,0.020342,0.000562,0.021135
2445,0.02467,0.000643,0.025559
2446,0.020505,0.000517,0.021225
2447,0.02057,0.000523,0.021294
2448,0.020307,0.00056,0.021103
2449,0.020437,0.000938,0.021589
2450,0.020399,0.000548,0.021159
2451,0.020194,0.000669,0.021075
2452,0.020254,0.00053,0.020996
2453,0.020443,0.000523,0.021179
2454,0.02029,0.000585,0.021094
2455,0.020543,0.000537,0.021325
2456,0.020456,0.000533,0.0212
2457,0.020408,0.000517,0.021135
2458,0.020323,0.000519,0.021044
2459,0.020513,0.000511,0.021229
2460,0.020518,0.000586,0.021311
2461,0.020732,0.000593,0.021527
2462,0.020693,0.000568,0.021475
2463,0.020925,0.000504,0.021635
2464,0.020512,0.000517,0.021233
2465,0.020654,0.000547,0.021438
2466,0.020478,0.000767,0.021506
2467,0.020939,0.000539,0.021711
2468,0.020693,0.000535,0.021431
2469,0.020681,0.000658,0.021541
2470,0.023491,0.000602,0.024294
2471,0.023849,0.000577,0.024658
2472,0.023279,0.000537,0.024053
2473,0.023117,0.000535,0.023853
2474,0.02307,0.000526,0.0238
2475,0.023112,0.000501,0.023819
2476,0.044101,0.001072,0.045822
2477,0.042413,0.000848,0.043695
2478,0.030033,0.000549,0.030846
2479,0.022971,0.000504,0.023679
2480,0.023783,0.000501,0.024487
2481,0.023569,0.000508,0.024278
2482,0.02333,0.000502,0.024033
2483,0.023554,0.000494,0.024249
2484,0.027627,0.000531,0.028367
2485,0.026774,0.000494,0.027481
2486,0.025848,0.000657,0.026755
2487,0.025932,0.000734,0.026986
2488,0.024894,0.000539,0.025681
2489,0.024977,0.00051,0.025706
2490,0.02479,0.00051,0.025507
2491,0.02541,0.000505,0.026122
2492,0.025038,0.000507,0.025753
2493,0.02488,0.000562,0.025652
2494,0.025097,0.000562,0.025877
2495,0.024214,0.000807,0.025289
2496,0.023095,0.000567,0.023875
2497,0.022875,0.000515,0.023593
2498,0.022968,0.000607,0.023779
2499,0.02329,0.000548,0.024042
2500,0.023547,0.000542,0.024326
2501,0.024027,0.000527,0.024757
2502,0.023979,0.000598,0.024788
2503,0.026284,0.000796,0.027317
2504,0.025973,0.000569,0.026746
2505,0.02475,0.000741,0.025696
2506,0.024161,0.00054,0.024908
2507,0.024746,0.000548,0.0255
2508,0.024044,0.00053,0.024782
2509,0.023975,0.000513,0.024695
2510,0.024024,0.000515,0.024746
2511,0.023758,0.00052,0.024485
2512,0.060899,0.001162,0.062719
2513,0.039073,0.000578,0.039958
2514,0.024127,0.000534,0.024873
2515,0.053464,0.000794,0.054805
2516,0.026005,0.000598,0.026868
2517,0.02435,0.00058,0.025134
2518,0.027533,0.000555,0.028331
2519,0.023842,0.000683,0.024777
2520,0.024023,0.000552,0.024856
2521,0.024766,0.000525,0.025496
2522,0.024557,0.000515,0.025273
2523,0.02515,0.00053,0.025893
2524,0.024649,0.000659,0.025511
2525,0.024642,0.000523,0.025367
2526,0.024404,0.000672,0.025277
2527,0.024721,0.000509,0.025438
2528,0.024723,0.000524,0.02545
2529,0.024682,0.000507,0.025393
2530,0.024416,0.000516,0.025138
2531,0.024639,0.000513,0.025354
2532,0.024608,0.000503,0.025315
2533,0.024582,0.00054,0.025324
2534,0.024599,0.000501,0.025303
2535,0.025138,0.000501,0.025842
2536,0.026348,0.001098,0.027803
2537,0.023555,0.001281,0.025294
2538,0.022977,0.00058,0.023877
2539,0.021909,0.000502,0.022644
2540,0.021835,0.000503,0.022574
2541,0.021712,0.000515,0.02246
2542,0.021673,0.000508,0.022415
2543,0.022268,0.000595,0.023101
2544,0.022099,0.000586,0.022966
2545,0.021429,0.000537,0.022219
2546,0.044128,0.001083,0.045901
2547,0.041803,0.000672,0.043079
2548,0.027902,0.000612,0.028864
2549,0.021829,0.000514,0.02259
2550,0.021736,0.000515,0.022488
2551,0.021628,0.000497,0.022357
2552,0.02175,0.000488,0.022475
2553,0.021844,0.000633,0.022716
2554,0.021922,0.000562,0.022871
2555,0.02237,0.000523,0.023178
2556,0.02174,0.000512,0.022499
2557,0.021871,0.000712,0.02286
2558,0.021628,0.000497,0.022361
2559,0.021702,0.000497,0.022431
2560,0.02237,0.000501,0.023126
2561,0.021922,0.000513,0.022673
2562,0.021719,0.000612,0.022563
2563,0.021671,0.000489,0.022413
2564,0.024325,0.000504,0.025065
2565,0.021823,0.000501,0.02256
2566,0.024053,0.00073,0.025019
2567,0.021893,0.000529,0.022661
2568,0.021763,0.000508,0.022514
2569,0.021742,0.000501,0.022483
2570,0.024449,0.000584,0.025278
2571,0.022416,0.000537,0.023294
2572,0.022059,0.0005,0.022804
2573,0.022174,0.000515,0.022935
2574,0.02426,0.00051,0.025045
2575,0.02434,0.000598,0.025194
2576,0.022069,0.000496,0.022825
2577,0.022523,0.000481,0.023282
2578,0.022149,0.000488,0.022899
2579,0.021964,0.000488,0.022713
2580,0.021965,0.000523,0.022735
2581,0.022003,0.000625,0.022867
2582,0.02211,0.000513,0.02286
2583,0.021933,0.000497,0.022669
2584,0.052055,0.001031,0.053748
2585,0.036354,0.000741,0.037661
2586,0.033619,0.00054,0.034629
2587,0.022234,0.000626,0.023135
2588,0.021654,0.000718,0.022751
2589,0.02143,0.000498,0.022184
2590,0.021395,0.000497,0.022149
2591,0.036706,0.000511,0.037491
2592,0.021624,0.000495,0.022391
2593,0.021501,0.00049,0.022252
2594,0.021431,0.000485,0.02217
2595,0.02151,0.000481,0.022248
2596,0.021401,0.000482,0.022139
2597,0.021276,0.000483,0.022017
2598,0.021988,0.000564,0.022805
2599,0.021746,0.000539,0.022543
2600,0.021855,0.000668,0.022775
2601,0.02178,0.000501,0.022535
2602,0.021692,0.000496,0.02244
2603,0.021627,0.000489,0.022367
2604,0.024418,0.000593,0.025275
2605,0.022006,0.000525,0.022847
2606,0.021827,0.000617,0.022701
2607,0.021759,0.000523,0.022538
2608,0.021378,0.000524,0.022157
2609,0.021343,0.000504,0.022102
2610,0.021178,0.000503,0.021939
2611,0.021303,0.000501,0.022091
2612,0.023821,0.00051,0.024589
2613,0.021409,0.000494,0.022158
2614,0.021265,0.000495,0.022016
2615,0.021256,0.000512,0.022023
2616,0.021155,0.0005,0.02191
2617,0.02124,0.000494,0.021992
2618,0.021197,0.000492,0.021945
2619,0.021233,0.00078,0.022273
2620,0.021249,0.00049,0.021993
2621,0.021263,0.000584,0.022103
2622,0.043309,0.001185,0.045231
2623,0.039162,0.000919,0.040715
2624,0.031516,0.000544,0.032392
2625,0.021418,0.000489,0.022179
2626,0.021236,0.000474,0.021961
2627,0.021251,0.000479,0.021981
2628,0.021369,0.000484,0.022107
2629,0.021616,0.000477,0.022347
2630,0.021031,0.000484,0.021768
2631,0.024643,0.000487,0.025382
2632,0.020697,0.000695,0.021645
2633,0.020624,0.000486,0.021363
2634,0.020754,0.000491,0.021496
2635,0.020724,0.000482,0.02146
2636,0.020745,0.00048,0.021476
2637,0.020709,0.000604,0.021563
2638,0.021329,0.000647,0.022232
2639,0.021656,0.000509,0.022545
2640,0.021388,0.000495,0.02214
2641,0.021952,0.000548,0.022755
2642,0.022802,0.000512,0.023569
2643,0.022314,0.000553,0.023124
2644,0.020838,0.000497,0.021594
2645,0.020711,0.000517,0.021487
2646,0.021342,0.00049,0.022078
2647,0.020829,0.000484,0.02157
2648,0.020685,0.000594,0.021534
2649,0.020616,0.000553,0.021424
2650,0.020576,0.00052,0.021356
2651,0.020441,0.000505,0.021231
2652,0.022749,0.000503,0.023512
2653,0.020639,0.000502,0.021399
2654,0.020511,0.000487,0.02125
2655,0.02044,0.000574,0.021271
2656,0.020377,0.000547,0.021264
2657,0.020311,0.000494,0.021057
2658,0.021174,0.000497,0.021925
2659,0.02094,0.000497,0.021699
2660,0.021135,0.000489,0.02188
2661,0.020983,0.00049,0.021727
2662,0.021031,0.000494,0.021785
2663,0.04133,0.001081,0.04332
2664,0.034459,0.000808,0.035693
2665,0.026824,0.000544,0.02771
2666,0.052675,0.000788,0.054086
2667,0.021997,0.000515,0.022903
2668,0.020933,0.000663,0.021847
2669,0.024434,0.00051,0.0252
2670,0.021012,0.000508,0.021775
2671,0.021135,0.000491,0.021896
2672,0.021202,0.000647,0.022154
2673,0.020023,0.001166,0.021817
2674,0.019727,0.000643,0.020763
2675,0.019179,0.00049,0.02002
2676,0.019035,0.000484,0.019834
2677,0.018939,0.000487,0.019738
2678,0.01908,0.000476,0.019865
2679,0.018846,0.000473,0.019627
2680,0.018933,0.000474,0.019698
2681,0.018772,0.000482,0.019553
2682,0.019,0.000472,0.019764
2683,0.018833,0.000483,0.019613
2684,0.018999,0.000507,0.019804
2685,0.018468,0.000483,0.019246
2686,0.018378,0.000479,0.019153
2687,0.019576,0.000522,0.020394
2688,0.018473,0.00047,0.019245
2689,0.018353,0.000582,0.019231
2690,0.018423,0.000507,0.019322
2691,0.018358,0.000488,0.019156
2692,0.020833,0.001133,0.022327
2693,0.018717,0.001008,0.020171
2694,0.019165,0.000543,0.019997
2695,0.018467,0.000478,0.019239
2696,0.018688,0.000476,0.019454
2697,0.018317,0.000475,0.019084
2698,0.018319,0.000823,0.019438
2699,0.018319,0.000622,0.019234
2700,0.018226,0.00052,0.019037
2701,0.018311,0.000494,0.019092
2702,0.018808,0.000495,0.019598
2703,0.039009,0.001152,0.040879
2704,0.034217,0.000741,0.035681
2705,0.030977,0.000708,0.032258
2706,0.027652,0.000655,0.02871
2707,0.01875,0.00054,0.019724
2708,0.018543,0.000484,0.019328
2709,0.018966,0.000604,0.019866
2710,0.018003,0.00057,0.018861
2711,0.017912,0.00054,0.018742
2712,0.021852,0.000526,0.02269
2713,0.017953,0.000492,0.018761
2714,0.017781,0.000532,0.018605
2715,0.017703,0.000515,0.018511
2716,0.01767,0.000505,0.018466
2717,0.017665,0.0005,0.018452
2718,0.017747,0.000494,0.018533
2719,0.018137,0.000494,0.018924
2720,0.018101,0.000486,0.018878
2721,0.017731,0.000493,0.018517
2722,0.017748,0.000491,0.018532
2723,0.017664,0.000607,0.018563
2724,0.017765,0.000775,0.018939
2725,0.017629,0.000525,0.018482
2726,0.017654,0.000508,0.018453
2727,0.017702,0.000494,0.01849
2728,0.017788,0.000494,0.018573
2729,0.017814,0.000487,0.018592
2730,0.017851,0.000486,0.018626
2731,0.018326,0.000493,0.019108
2732,0.018816,0.000577,0.019679
2733,0.018366,0.000569,0.019224
2734,0.018011,0.000497,0.018801
2735,0.017799,0.000485,0.018574
2736,0.018452,0.000481,0.019227
2737,0.020729,0.000496,0.021516
2738,0.018013,0.000487,0.018792
2739,0.018079,0.000511,0.01888
2740,0.017869,0.000875,0.019098
2741,0.017374,0.000573,0.018352
2742,0.016815,0.000569,0.017682
2743,0.016877,0.000501,0.017667
2744,0.016863,0.000481,0.017631
2745,0.016824,0.000493,0.017603
2746,0.016787,0.000485,0.017563
2747,0.016846,0.000492,0.017627
2748,0.016767,0.000558,0.017612
2749,0.040635,0.00121,0.042672
2750,0.029891,0.000942,0.031595
2751,0.028162,0.000943,0.029682
2752,0.018694,0.000502,0.019642
2753,0.017019,0.000491,0.017814
2754,0.017047,0.000486,0.017841
2755,0.016745,0.000716,0.017785
2756,0.016865,0.000579,0.017753
2757,0.016924,0.000699,0.017932
2758,0.01702,0.000595,0.018056
2759,0.021635,0.000516,0.022482
2760,0.016901,0.001129,0.018381
2761,0.017499,0.000905,0.018751
2762,0.017356,0.000512,0.018173
2763,0.016958,0.000481,0.017742
2764,0.016921,0.000628,0.017852
2765,0.016762,0.00048,0.017547
2766,0.016969,0.000489,0.017772
2767,0.016692,0.000483,0.017476
2768,0.017013,0.000483,0.017797
2769,0.016795,0.00047,0.017575
2770,0.016885,0.000471,0.017662
2771,0.016758,0.00053,0.017592
2772,0.016703,0.000491,0.0175
2773,0.01666,0.000535,0.01751
2774,0.016705,0.000594,0.017616
2775,0.01698,0.000584,0.018016
2776,0.016632,0.000466,0.017406
2777,0.017004,0.000515,0.017827
2778,0.017485,0.000529,0.018324
2779,0.016935,0.000449,0.017686
2780,0.016903,0.000475,0.017686
2781,0.016819,0.000589,0.017712
2782,0.0169,0.000485,0.017693
2783,0.016782,0.000488,0.017582
2784,0.016664,0.000475,0.017443
2785,0.01915,0.000466,0.019928
2786,0.016685,0.00071,0.017699
2787,0.016687,0.000467,0.017458
2788,0.016917,0.000482,0.017706
2789,0.016844,0.000471,0.017621
2790,0.016641,0.000458,0.017405
2791,0.016755,0.000523,0.017591
2792,0.016806,0.000655,0.01788
2793,0.016665,0.000467,0.017438
2794,0.016852,0.000461,0.017623
2795,0.017043,0.000571,0.017919
2796,0.016991,0.000531,0.017829
2797,0.01687,0.000463,0.01764
2798,0.050108,0.001136,0.051973
2799,0.028944,0.000759,0.030406
2800,0.020736,0.000499,0.02164
2801,0.01681,0.000589,0.017704
2802,0.016888,0.000559,0.017739
2803,0.016842,0.0005,0.01764
2804,0.016939,0.000489,0.017717
2805,0.016725,0.000527,0.01754
2806,0.016732,0.0008,0.01782
2807,0.016865,0.00047,0.017625
2808,0.021092,0.000622,0.022004
2809,0.016958,0.000581,0.017986
2810,0.016976,0.000489,0.017769
2811,0.016728,0.000483,0.017513
2812,0.016801,0.000478,0.017571
2813,0.016794,0.000478,0.017566
2814,0.016787,0.000482,0.017561
2815,0.016961,0.000483,0.017737
2816,0.016673,0.000491,0.017463
2817,0.016664,0.000711,0.017665
2818,0.016759,0.000776,0.017821
2819,0.016942,0.00049,0.017733
2820,0.016735,0.000477,0.017501
2821,0.016813,0.000475,0.017577
2822,0.016786,0.000641,0.017728
2823,0.016857,0.000828,0.018007
2824,0.017014,0.00055,0.017865
2825,0.016989,0.000597,0.017881
2826,0.016787,0.000483,0.017652
2827,0.016857,0.000482,0.017642
2828,0.017085,0.000477,0.01785
2829,0.016751,0.000464,0.017511
2830,0.016897,0.000647,0.017833
2831,0.016856,0.000466,0.017612
2832,0.017177,0.000483,0.017966
2833,0.016777,0.000509,0.017618
2834,0.018958,0.000519,0.019774
2835,0.016749,0.000501,0.017541
2836,0.01685,0.000482,0.017625
2837,0.016748,0.000594,0.017636
2838,0.016833,0.00056,0.017688
2839,0.016846,0.000582,0.017846
2840,0.017137,0.000534,0.017963
2841,0.017129,0.000513,0.017936
2842,0.016965,0.000555,0.017832
2843,0.016922,0.000512,0.017819
2844,0.016887,0.000491,0.017665
2845,0.016881,0.000487,0.017656
2846,0.038223,0.001246,0.040153
2847,0.031714,0.001182,0.033658
2848,0.027564,0.000908,0.029036
2849,0.027222,0.000551,0.028184
2850,0.044225,0.000829,0.045689
2851,0.019987,0.000757,0.021247
2852,0.0188,0.000522,0.019637
2853,0.018032,0.000471,0.018795
2854,0.021419,0.000715,0.022444
2855,0.01764,0.000502,0.018477
2856,0.017647,0.000481,0.018435
2857,0.017617,0.000494,0.018417
2858,0.020474,0.000728,0.021572
2859,0.019212,0.00071,0.02026
2860,0.019052,0.000537,0.020031
2861,0.018868,0.000486,0.019661
2862,0.018828,0.000482,0.019627
2863,0.019264,0.000479,0.020044
2864,0.018911,0.000526,0.019738
2865,0.018857,0.000515,0.019676
2866,0.019302,0.000613,0.020223
2867,0.019326,0.000499,0.02013
2868,0.01918,0.000485,0.019967
2869,0.01853,0.000483,0.01932
2870,0.018312,0.000608,0.019224
2871,0.018332,0.000561,0.019209
2872,0.018406,0.000719,0.019439
2873,0.018342,0.000505,0.019154
2874,0.01843,0.000665,0.019397
2875,0.018447,0.000482,0.019234
2876,0.018404,0.000521,0.01922
2877,0.019403,0.000822,0.020729
2878,0.018511,0.000492,0.019311
2879,0.018527,0.000646,0.019474
2880,0.020083,0.000766,0.021228
2881,0.021736,0.00062,0.022694
2882,0.019572,0.000675,0.020588
2883,0.019919,0.000493,0.020712
2884,0.019291,0.000482,0.020074
2885,0.018635,0.000641,0.019573
2886,0.018569,0.000503,0.019386
2887,0.018658,0.000495,0.019453
2888,0.018626,0.000714,0.01964
2889,0.053748,0.001496,0.055998
2890,0.032502,0.000875,0.034052
2891,0.027143,0.000531,0.028098
2892,0.018618,0.000487,0.019427
2893,0.018223,0.000579,0.019098
2894,0.018226,0.000555,0.019213
2895,0.017962,0.000492,0.018751
2896,0.017924,0.000781,0.019005
2897,0.01808,0.000494,0.018863
2898,0.02196,0.000661,0.022945
2899,0.017682,0.0005,0.018484
2900,0.019109,0.000488,0.019899
2901,0.018267,0.000514,0.019077
2902,0.018326,0.000493,0.019118
2903,0.018254,0.00049,0.019037
2904,0.018029,0.000577,0.018903
2905,0.018147,0.000492,0.018935
2906,0.017894,0.000597,0.01879
2907,0.018088,0.000493,0.018878
2908,0.018037,0.000655,0.01899
2909,0.018008,0.000491,0.018798
2910,0.018122,0.000748,0.019165
2911,0.018332,0.000506,0.019212
2912,0.018284,0.00064,0.019225
2913,0.018186,0.000577,0.01907
2914,0.018363,0.001052,0.01972
2915,0.018775,0.000652,0.019722
2916,0.018386,0.000729,0.019409
2917,0.018172,0.000514,0.018974
2918,0.018223,0.00049,0.019005
2919,0.018128,0.000502,0.018919
2920,0.01798,0.000894,0.019166
2921,0.018165,0.00051,0.018968
2922,0.020416,0.000729,0.021438
2923,0.018426,0.000509,0.019231
2924,0.018976,0.000495,0.019762
2925,0.01869,0.000496,0.019482
2926,0.018631,0.000503,0.019426
2927,0.018604,0.000806,0.019743
2928,0.018752,0.000747,0.019903
2929,0.018484,0.000519,0.019315
2930,0.020834,0.000891,0.022064
2931,0.019896,0.00055,0.02076
2932,0.019696,0.000503,0.020499
2933,0.045073,0.001249,0.047069
2934,0.037496,0.000902,0.039098
2935,0.029783,0.00056,0.030777
2936,0.019946,0.000738,0.021001
2937,0.0198,0.000498,0.020611
2938,0.019803,0.001105,0.0212
2939,0.019714,0.000492,0.020506
2940,0.020178,0.000492,0.020989
2941,0.019637,0.000766,0.020704
2942,0.023327,0.000533,0.024173
2943,0.019509,0.000518,0.020339
2944,0.019449,0.000802,0.020595
2945,0.019631,0.000563,0.020653
2946,0.019303,0.000879,0.020485
2947,0.019539,0.000634,0.020471
2948,0.019622,0.000496,0.020416
2949,0.01972,0.000498,0.020508
2950,0.019514,0.0005,0.020303
2951,0.01934,0.000508,0.02014
2952,0.019527,0.000645,0.020464
2953,0.019303,0.000672,0.02027
2954,0.020882,0.000919,0.02209
2955,0.019668,0.000545,0.020505
2956,0.019377,0.000551,0.020248
2957,0.020055,0.000538,0.020901
2958,0.019546,0.000534,0.020374
2959,0.019503,0.000512,0.020326
2960,0.019483,0.000678,0.020452
2961,0.019449,0.000603,0.02037
2962,0.019384,0.000766,0.020533
2963,0.019415,0.000521,0.020225
2964,0.021873,0.000494,0.02266
2965,0.019591,0.000746,0.020639
2966,0.019471,0.000507,0.020286
2967,0.019266,0.000488,0.020048
2968,0.019236,0.000629,0.020157
2969,0.019384,0.000478,0.020158
2970,0.019536,0.000741,0.020573
2971,0.020026,0.000548,0.020889
2972,0.019435,0.000628,0.020368
2973,0.019439,0.000531,0.020274
2974,0.020539,0.000499,0.021335
2975,0.04342,0.001091,0.045203
2976,0.037871,0.001112,0.039702
2977,0.028247,0.000545,0.029287
2978,0.020285,0.001085,0.021684
2979,0.020285,0.0006,0.021322
2980,0.020042,0.000508,0.020852
2981,0.020095,0.000502,0.020907
2982,0.019959,0.000526,0.020783
2983,0.020028,0.000495,0.020824
2984,0.02375,0.000775,0.024835
2985,0.019988,0.000506,0.020803
2986,0.020005,0.000794,0.02109
2987,0.020338,0.000525,0.021155
2988,0.020219,0.000493,0.021007
2989,0.020171,0.000502,0.020968
2990,0.020045,0.000493,0.020834
2991,0.019926,0.000492,0.020717
2992,0.019956,0.00062,0.020872
2993,0.019907,0.000476,0.020673
2994,0.019922,0.000784,0.021001
2995,0.020122,0.000565,0.021
2996,0.020355,0.000554,0.021278
2997,0.0205,0.000493,0.02132
2998,0.019825,0.000515,0.020633
2999,0.01977,0.000531,0.020598
3000,0.019623,0.00062,0.020537
3001,0.019789,0.000494,0.020579
3002,0.01981,0.000742,0.020848
3003,0.01951,0.00063,0.020433
3004,0.019599,0.000747,0.020636
3005,0.019659,0.000497,0.020448
3006,0.021626,0.00053,0.022457
3007,0.019624,0.000516,0.020437
3008,0.019712,0.000711,0.020718
3009,0.019867,0.000672,0.020835
3010,0.019565,0.000835,0.020691
3011,0.019503,0.000503,0.020301
3012,0.019608,0.000606,0.020532
3013,0.018606,0.000988,0.020122
3014,0.018677,0.000783,0.019872
3015,0.017945,0.0005,0.018831
3016,0.017993,0.000607,0.018974
3017,0.017892,0.000467,0.018729
3018,0.037696,0.001546,0.040449
3019,0.030388,0.000967,0.032087
3020,0.019363,0.000538,0.0204
3021,0.01782,0.000504,0.01869
3022,0.047312,0.000826,0.048825
3023,0.018474,0.000507,0.019551
3024,0.018011,0.000684,0.019069
3025,0.021746,0.000566,0.022705
3026,0.018129,0.0007,0.019193
3027,0.018432,0.000475,0.019263
3028,0.018385,0.000459,0.019206
3029,0.018236,0.00061,0.019212
3030,0.017945,0.00056,0.019076
3031,0.017989,0.000483,0.018832
3032,0.017958,0.000553,0.018892
3033,0.017513,0.000481,0.018357
3034,0.017501,0.000776,0.018638
3035,0.01733,0.000476,0.01817
3036,0.017482,0.00046,0.018304
3037,0.017191,0.000463,0.018018
3038,0.017223,0.000492,0.018076
3039,0.017384,0.000452,0.018201
3040,0.017255,0.000735,0.018355
3041,0.017256,0.000468,0.018086
3042,0.01731,0.000712,0.018387
3043,0.017218,0.000453,0.01803
3044,0.017355,0.000458,0.018178
3045,0.017324,0.000496,0.018186
3046,0.017248,0.000578,0.01819
3047,0.017511,0.000521,0.018464
3048,0.0174,0.000568,0.018323
3049,0.017496,0.000476,0.018386
3050,0.019763,0.000715,0.020845
3051,0.017214,0.000488,0.018072
3052,0.01717,0.000468,0.017995
3053,0.017242,0.000468,0.01806
3054,0.017394,0.000472,0.018218
3055,0.01744,0.000754,0.018822
3056,0.018152,0.000626,0.019306
3057,0.017331,0.000493,0.018183
3058,0.017338,0.000717,0.018404
3059,0.017422,0.000458,0.018256
3060,0.017133,0.000465,0.01795
3061,0.017183,0.000463,0.017994
3062,0.041118,0.001181,0.04311
3063,0.034075,0.000927,0.035996
3064,0.028721,0.001106,0.03052
3065,0.018068,0.000627,0.019412
3066,0.017477,0.00076,0.018616
3067,0.01731,0.000474,0.018141
3068,0.017389,0.000464,0.018206
3069,0.017455,0.000455,0.018264
3070,0.017377,0.00063,0.018361
3071,0.017242,0.00063,0.018261
3072,0.021275,0.000573,0.022215
3073,0.017437,0.000463,0.018266
3074,0.017525,0.000791,0.018676
3075,0.017619,0.00047,0.018448
3076,0.017508,0.000455,0.018324
3077,0.017527,0.000494,0.018386
3078,0.017431,0.000474,0.018296
3079,0.017591,0.000456,0.018405
3080,0.017544,0.000944,0.018853
3081,0.017707,0.000477,0.01861
3082,0.0174,0.000681,0.018441
3083,0.017383,0.000498,0.018242
3084,0.017429,0.000457,0.018241
3085,0.017618,0.000469,0.018449
3086,0.01757,0.000489,0.018421
3087,0.017619,0.000525,0.01856
3088,0.0177,0.000662,0.018726
3089,0.017482,0.000488,0.018333
3090,0.017496,0.000676,0.018532
3091,0.017922,0.000504,0.018785
3092,0.017942,0.000474,0.018805
3093,0.01766,0.00045,0.018463
3094,0.017508,0.00053,0.018394
3095,0.017433,0.000455,0.018245
3096,0.017431,0.000875,0.018664
3097,0.019465,0.000677,0.02054
3098,0.017708,0.000781,0.018889
3099,0.018129,0.0005,0.018997
3100,0.01825,0.000465,0.019082
3101,0.018348,0.000468,0.019313
3102,0.01786,0.000603,0.018827
3103,0.017873,0.000459,0.018683
3104,0.017761,0.000619,0.018737
3105,0.023378,0.001276,0.02496
3106,0.019988,0.000902,0.021193
3107,0.018551,0.000569,0.019336
3108,0.049978,0.000958,0.051546
3109,0.029646,0.00073,0.030738
3110,0.028411,0.000478,0.029131
3111,0.017568,0.000466,0.018238
3112,0.017577,0.000492,0.018279
3113,0.017502,0.000462,0.018171
3114,0.017418,0.000462,0.018087
3115,0.017276,0.000464,0.017947
3116,0.017225,0.000473,0.017897
3117,0.021091,0.000474,0.02177
3118,0.017283,0.000474,0.017959
3119,0.017176,0.00047,0.017846
3120,0.017253,0.00048,0.017934
3121,0.017343,0.000649,0.018195
3122,0.017594,0.000507,0.018369
3123,0.017427,0.000467,0.018097
3124,0.01725,0.000476,0.017927
3125,0.017297,0.000465,0.017964
3126,0.01735,0.000464,0.018012
3127,0.017501,0.000473,0.018171
3128,0.017403,0.000484,0.018086
3129,0.01748,0.000475,0.018156
3130,0.017327,0.000475,0.018003
3131,0.01744,0.000471,0.018111
3132,0.017356,0.000478,0.018036
3133,0.01719,0.000468,0.017859
3134,0.017237,0.000472,0.01791
3135,0.017204,0.000476,0.017878
3136,0.017247,0.00046,0.017913
3137,0.017355,0.000474,0.018029
3138,0.017406,0.000531,0.018159
3139,0.017351,0.000472,0.018061
3140,0.017496,0.000472,0.018166
3141,0.017232,0.000498,0.017929
3142,0.017203,0.000473,0.017874
3143,0.019471,0.000464,0.020141
3144,0.017365,0.000464,0.018031
3145,0.017199,0.000472,0.01787
3146,0.017433,0.000476,0.018244
3147,0.017263,0.000479,0.017942
3148,0.017204,0.000475,0.01788
3149,0.017146,0.000461,0.017808
3150,0.017366,0.000474,0.01804
3151,0.017284,0.00047,0.017955
3152,0.017272,0.000473,0.017947
3153,0.017362,0.000471,0.018034
3154,0.017372,0.000476,0.018163
3155,0.03763,0.001115,0.039383
3156,0.033807,0.000853,0.035104
3157,0.025009,0.000493,0.025794
3158,0.017145,0.000474,0.017819
3159,0.017145,0.000473,0.017816
3160,0.017194,0.000467,0.01786
